NUISANCE_PARAMETERS
0.0763408   0.0227803   0.0240493   -0.000274502   -0.0179652   -0.0257078   -0.0186126   -0.015671   -0.0190758   -0.0180165   -0.000204868   0.0104025   -0.0166677   0.0629442   -0.019738   -0.0140002   0.00427489   0.0469008   0.0519836   0.0369499   0.0251307   0.0319628   0.0440916   0.0333986   -0.0103585   -0.0355507   -0.117834   -0.0124298   -0.000582309   0.051479   0.0573219   0.0332161   -0.0323407   -0.043642   -0.0194315   -0.0332204   -0.0369216   -0.0443803   0.00968351   0.0440611   0.105132   0.314269   -0.408022   0.123504   0.145511   0.00686807   -0.0493799   0.049909   -0.00711598   -0.0367017   0.00316482   -0.0786329   0.0023248   0.00204747   -0.0031544   -1.26387e-07   -1.06066e-07   -5.85585e-08   -7.327e-07   4.49368e-06   -0.000354196   -2.37128e-06   0.00047017   -0.00173944   0.0071386   0.00826551   0.0123505   0.000322566   0.0170119   -0.0749906   5.89138e-08   -0.0311558   0.0262194   0.0106931   -0.000517385   0.011879   0.015706   -0.00682818   -0.00707242   -0.000280457   0.00973531   0.00331707   0.0145999   0.00235935   -2.20888e-05   0.00563264   0.0440662   0.000238867   0.00378962   -0.0143148   0.0610913   -1.52549e-07   0.016268   -0.19491   -0.00293802   -0.0293507   0.0707738   0.0171351   -0.0709608   0.324455   -0.00317053   0.101066   1   -0.0041181   -0.0986329   0.420317   0.0255711   4.61204e-06   2.38447e-05   1.98013e-06   -0.0122266   -7.7266e-06   -4.52009e-06   6.30544e-05   -0.0134169   -0.00416114   0.0337587   -0.0256777   0.0698347   -6.88994e-06   -0.045037   0.00311071   -0.0104042   0.00415101   -0.0588267   0.0149952   -0.0386027   -0.00924839   0.00840191   0.0642261   5.44648e-06   4.70995e-05   1.72538e-05   -0.000727033   0.000705176   -0.0800457   0.00245696   3.65237e-06   -4.96867e-06   1.03258e-05   0.0131459   -0.0209103   0.00909301   0.0070607   -0.00659248   
-0.170422   -0.0396208   -0.0271058   -0.0141553   0.00391063   0.0140538   0.0411283   0.0485012   0.0390638   0.022029   0.0135193   0.00348299   0.00954599   -0.00597664   0.0212757   0.0898149   -0.226676   -0.0928408   -0.0289085   0.0158107   0.0116207   -0.0360318   -0.0655885   -0.0810594   -0.117496   -0.0422867   0.010168   0.0365107   0.0396798   0.032652   0.00247941   0.0117295   0.0100072   0.0408543   0.00964231   -0.0067508   0.00711697   0.0126208   0.0878398   0.000267284   0.056601   0.0126323   -0.127549   0.0778575   0.0538164   -0.0512987   -0.0488016   0.0743556   0.0444066   -0.0166222   -0.0178631   0.0179995   0.00409569   0.00285424   0.00357638   -2.43059e-08   -8.85071e-08   -6.30732e-08   2.66302e-06   3.19021e-06   -0.00114978   -2.99538e-07   -0.00764863   -0.00353302   0.00686552   0.000997335   -0.0108584   0.00105495   0.039861   0.104158   -2.21346e-07   0.00973163   -0.0229947   -0.100128   0.000425429   0.0219315   0.0234367   -0.0066414   -0.0379592   -0.0396449   -0.013341   -0.0613002   0.0848623   -0.0028795   0.000212723   -0.00202725   0.00286983   -5.19663e-05   -0.00428025   0.0214951   -0.00564693   -2.32858e-07   -0.0415195   0.0165996   0.0133185   0.0582969   0.00184243   -0.0258576   0.117432   -0.0310917   0.00341592   1   0.101066   0.032979   0.250235   0.00340798   -0.0397623   2.97242e-06   -0.000202649   -1.84825e-06   0.00091316   -1.76273e-06   -1.35675e-06   -0.000278681   0.00106961   -0.000285196   0.00470592   0.0168867   0.00610141   -2.73659e-07   0.0755731   -0.0060671   0.0146241   0.00490668   -0.00705807   -0.0505819   -0.0233602   0.0101428   0.000920355   0.0217198   3.07876e-06   0.000279141   3.73974e-05   0.00149885   -0.00141524   -0.00997204   0.0331639   4.31742e-06   -5.48456e-06   1.86301e-06   0.0010525   -0.00348467   0.00305215   -0.000136606   -0.00288709   
-0.00821973   0.00824862   0.00173067   0.00192396   0.00492726   0.00891334   0.00939768   0.00896965   0.00640746   -0.00134383   -0.00953025   -0.0103593   -0.00493741   -0.00088598   -0.0611862   0.00342514   -0.00156606   -0.00200416   -0.000179763   0.000431499   4.17398e-05   0.00386211   0.00720433   0.00570114   0.00156847   -0.00714033   -0.000324373   0.00230575   0.0131052   -0.00518218   -0.00518525   -0.00596237   -0.00657886   -0.00512744   0.00216672   0.00241302   0.00435855   0.00308698   0.00753907   0.000668781   0.000877639   0.00102435   -0.0012403   -0.00394371   -0.00486256   -0.00938963   -0.00262517   -0.00202663   -0.0260454   -0.0169542   -0.014096   0.00712354   -0.00019705   -0.000511731   -3.8251e-05   -3.9692e-08   -8.76401e-09   -4.30265e-10   8.25438e-07   -1.11901e-06   -2.70058e-05   1.08225e-06   -0.00272627   0.000117696   -0.0006089   0.00260496   -0.00436867   2.59213e-05   -0.0120118   -0.0150708   2.16861e-07   0.00099482   -0.00359461   0.00709207   -3.57191e-06   0.00132643   0.00164095   0.000946091   0.00413133   0.00188036   0.00157375   0.00354471   -0.00362971   -0.00114151   6.92465e-05   0.000158666   0.00242428   -4.63675e-05   0.000272422   0.00242483   -0.000858568   -3.39307e-08   0.0018433   -0.000560083   0.00214973   -0.00521551   0.00112973   0.00433758   -0.0039357   -0.00454888   1   0.00341592   -0.00317053   0.00791098   -0.00108563   0.00635126   -0.0159449   1.27657e-06   8.0107e-07   1.58085e-07   -3.37052e-05   4.2937e-07   1.20829e-06   -5.69618e-05   -3.80756e-05   -0.000128866   0.00870957   0.00293836   0.00037553   1.92083e-07   -0.0100006   -0.00408311   -0.000136107   0.00765147   0.0265105   -0.00544724   0.0167963   -0.00329125   -0.00023564   0.00233447   1.03573e-06   -1.61754e-05   -3.97211e-06   0.000469733   -0.000461581   -0.00047866   -0.0101227   1.66428e-07   -7.20055e-07   7.49171e-07   0.000115378   -0.000304956   0.000231396   -0.000654997   -0.00170778   
0.111115   -0.0429606   -0.0307968   -0.00451237   -0.012633   0.0177689   0.0425065   0.0577988   0.0562321   0.0545875   0.0487057   -0.0109958   -0.0469655   -0.0433793   -0.0283221   0.0374783   -0.0117093   -0.0252073   -0.0316441   -0.00747343   0.0129305   0.0156602   0.013535   0.00532994   -0.00262698   -0.0276218   0.0325984   -0.00956292   -0.00213942   -0.0148085   0.0109539   0.0114827   0.00546762   -0.0240475   -0.0291957   -0.0344437   -0.0325551   -0.017509   0.0143999   -0.000778758   -0.209765   -0.128121   0.0948045   -0.0542161   -0.0200517   -0.00454469   0.0186249   0.0328504   0.0760919   -0.0981993   -0.00879957   0.0142091   0.00391035   -0.000154515   8.52744e-05   -1.51118e-09   -3.90755e-09   5.15246e-09   -4.75111e-06   1.01412e-06   -0.000142568   5.92058e-06   -0.00955204   0.000127607   0.00496453   0.0170783   -0.0210732   0.000126149   -0.0274309   -0.000483226   2.30166e-07   0.0172996   0.0399683   0.0168008   0.000155623   -0.0115218   -0.0130378   0.013231   0.019394   0.00501261   -0.0150179   0.00222152   -0.00417477   -0.0123918   -2.45212e-05   -0.00669661   0.0280714   -0.000915048   -0.00485707   0.023544   -0.0424496   2.81535e-07   0.00191573   0.0532925   -0.00247061   -0.0358807   9.72403e-05   -0.0284046   0.0896524   1   -0.00454888   -0.0310917   0.324455   -0.00410356   -0.0950102   -0.00927094   0.0140353   2.64842e-06   -2.48044e-05   1.87126e-07   0.0034287   3.36093e-06   -3.8765e-07   3.12096e-05   0.00372301   0.00136627   -0.000660161   0.00417513   -0.0339092   1.27869e-06   -0.0140768   -0.00770208   0.0163069   0.0105892   -0.0551314   -0.00841998   -0.050501   0.0126347   -0.00195959   -0.0354025   -6.2211e-06   1.43821e-05   -5.19362e-05   5.73094e-05   -9.84826e-05   0.0344231   -0.0412984   -1.3659e-06   2.2171e-06   -2.71501e-06   -0.00694811   0.00604038   -0.00158993   0.00197912   -0.0128873   
-0.117126   0.0313784   0.110351   -0.154935   -0.0987485   -0.0844685   -0.0321417   0.0438377   0.0395997   0.0178684   -0.0739121   -0.126729   -0.0326538   0.0173224   -0.0244936   -0.0862026   -0.00972589   0.0183444   0.0251745   0.01588   0.0184705   -9.45923e-05   0.00309369   0.015978   0.0321661   0.0820025   -0.0069922   -0.0363576   -0.0478654   -0.00945493   -0.0252195   -0.0248773   -0.018164   -0.00677948   -0.00314581   0.00973531   0.023743   0.0351855   0.0139308   -0.00406069   0.074673   0.0290465   0.0397972   -0.0876846   -0.0929689   -0.115056   -0.0130497   -0.245896   -0.0431114   0.0265454   0.0198023   -0.0103804   0.00119954   -0.000215582   -0.00337204   -6.58541e-08   -4.82428e-09   1.97283e-08   7.06299e-07   -2.18335e-06   0.000135642   4.93162e-06   0.00525003   0.00188255   0.000982877   -0.0349395   0.0284578   -0.000127029   0.0136232   0.0067682   -2.95985e-07   -0.00195313   -0.0270316   -0.0872414   -0.000305019   -0.0276475   -0.0267469   -0.0227833   -0.014909   -0.00848317   0.0381348   0.00757573   0.0543461   -0.000548136   -0.000261269   -0.003725   0.00572041   0.00152822   0.0174035   -0.0395344   0.0168468   -1.07921e-07   0.0175313   -0.0127517   -0.0142975   -0.0120043   -0.00377431   0.0441791   1   0.0896524   -0.0039357   0.117432   -0.0709608   -0.0374431   0.014031   -0.038302   -0.00026623   5.151e-06   -2.52278e-05   1.79308e-06   -0.000749495   1.65299e-06   2.04957e-06   0.000363279   -0.000817958   0.000177307   -0.00411948   -0.00113445   0.00619967   1.75178e-06   -0.0216237   0.00889244   -0.00918038   -0.00683364   -0.014741   0.0144017   0.0354828   -0.00559955   -0.0035764   0.00862678   1.09199e-05   0.000152849   -4.11295e-06   0.00169234   -0.00161826   -0.00394929   -0.0107724   3.02345e-06   -1.19673e-05   6.13587e-06   0.00150458   -2.58804e-05   -0.00154597   -0.00405639   0.0115796   
-0.00278926   -0.187562   0.0294598   0.00998593   0.0142572   0.0160481   0.00764885   -1.76478e-05   0.0142038   0.0228805   -0.00594169   0.00966914   -0.000990957   -0.00551199   0.026999   0.0349167   0.0161038   0.00815335   0.010816   0.00423768   -0.00633146   -0.00443091   -0.0219821   -0.0239113   -0.0180368   -0.00222952   0.00167165   0.0102034   0.00226867   0.00489163   0.00544072   -0.00203669   -0.0050561   -0.0126251   -0.00145925   0.00192085   -0.000810938   -0.00181005   0.00624304   0.00220962   -0.0248892   0.00455893   -0.0165064   0.00839664   0.0533844   0.0957468   0.0288827   -0.0134912   -0.00461231   0.0161332   0.0840048   0.0112019   -0.00465654   -0.00080781   0.000851928   9.82369e-11   1.94016e-08   5.70686e-08   -1.24957e-06   5.521e-07   4.61343e-06   -4.12648e-06   -0.00488151   0.00108787   0.0104357   0.00458089   0.000884415   5.20991e-06   0.0181907   -0.0497902   1.90419e-07   0.00532569   -0.0016252   0.0899626   0.000181187   0.00598845   0.00566679   0.00261773   -0.00582971   -0.000376617   -0.0103835   -0.00696817   -0.000111848   -0.000979945   3.31174e-05   -0.00173605   0.008104   0.000745017   0.00464967   0.0091298   -0.00539998   2.02167e-08   -0.00946527   0.00345937   0.002634   -0.00530716   0.0014135   1   0.0441791   -0.0284046   0.00433758   -0.0258576   0.0171351   0.00436925   -0.006006   0.0210908   0.00316775   -4.27738e-06   2.14287e-05   1.25515e-06   0.000187682   -1.45245e-06   -7.21457e-07   -7.51605e-05   0.000237579   -0.00016134   -0.000581779   -7.81059e-05   -0.00226556   -2.52912e-06   -0.021925   -0.00387583   0.00266394   -0.00135625   0.0422186   0.0136131   -0.0162554   0.00330998   0.00130176   0.000212624   -2.6758e-06   -0.000145716   7.99967e-07   9.65367e-05   -0.000105867   0.0029839   -0.0116544   -2.02089e-06   4.22187e-06   -1.0432e-06   -0.00136458   0.000377154   0.000721144   0.000386313   -0.00616554   
0.0295292   0.0041983   -0.00209869   0.000884591   0.00370432   0.00367183   -0.00349018   -0.00301022   -0.00907652   -0.00722354   -0.00608424   -0.00094903   0.00899557   -5.16749e-07   0.00703401   -0.00472336   0.000516373   0.00196954   0.000662328   -0.000222208   -0.00336264   -0.0089288   -0.00490764   -0.000555979   0.0041176   0.00944547   0.00711058   0.000853196   0.000847027   0.000207506   0.000469957   -0.000759809   0.00209791   0.00631577   0.00439632   0.00473948   0.00571073   0.00683056   -0.00423112   -0.00709727   0.037639   -0.017901   0.0317246   0.000306654   -0.0160603   -0.0327914   -0.00271166   -0.0199796   -0.00895903   0.0107383   -0.00462562   -0.0226548   -0.00116209   -0.000479232   -0.00435595   -8.51988e-08   4.1353e-09   2.26616e-08   1.68105e-06   -1.29942e-06   5.6838e-05   -3.0212e-08   0.00076485   9.2828e-05   -0.00385829   -0.00016965   -0.00147133   -5.00398e-05   -0.00910007   -0.0486789   -4.82035e-08   -0.00537599   -0.00454596   0.0349012   -0.000660179   -0.0100889   -0.0115551   0.000431371   0.00102902   0.00265578   -0.000133287   0.00320772   -0.0091553   0.00290268   6.94613e-06   0.000942416   -0.00621203   -0.000250934   -0.000330636   -0.00140503   -1.71057e-05   9.79532e-08   -0.000884248   0.0116864   0.000301995   0.00881708   1   0.0014135   -0.00377431   9.72403e-05   0.00112973   0.00184243   0.0707738   0.000727185   0.0243174   -0.0660152   -0.00238466   -9.85146e-07   -1.28107e-06   1.68272e-07   0.000737115   -6.60949e-07   1.32251e-06   -2.19221e-05   0.00083005   -8.20168e-05   -0.00345384   -0.0133   -0.00120963   2.44566e-06   0.00975281   0.000275097   0.000454973   -0.00165333   0.00432998   -0.00395095   0.0106972   -0.000705181   -0.000325403   -0.00250927   -8.41434e-07   -0.000637702   -2.10406e-05   -4.56554e-05   3.24836e-05   0.0016138   0.0097458   -3.51945e-07   1.23333e-06   3.96672e-07   -0.000271875   0.0013605   -0.00120793   -0.000873039   0.00346432   
0.0639599   -0.0114479   0.000260091   -0.000958651   -0.0184905   0.0044689   0.014194   0.0083658   0.00873285   0.0107592   0.0188891   -0.0136885   -0.0252998   -0.00694905   -0.0324796   0.00808099   -0.00766222   0.0149084   0.0161268   0.0485361   0.0626636   0.0336466   0.0169609   -0.00445225   -0.0115705   -0.0262213   -0.00313706   -0.00253359   -0.0136178   -0.103903   -0.021099   -0.047505   -0.0545143   -0.0350279   -0.0704306   -0.0179898   0.0129443   0.0585475   0.0153069   0.00607409   -0.0516226   -0.0142239   0.062355   -0.0283848   0.00422525   0.00778321   0.0287296   0.00163218   0.0325978   0.0957261   -0.0133179   0.00376397   0.00221215   0.00011349   -0.000715428   6.90527e-08   -1.72264e-08   2.21098e-08   9.16536e-07   -8.86301e-06   -0.000493024   -9.14316e-06   -0.0104053   0.000435429   0.00985419   0.0180566   0.00480088   0.000473855   -0.0439228   0.164996   1.84794e-07   0.0022985   0.0252702   0.0660526   0.000169757   -0.0127131   -0.0133559   0.00371194   0.00937012   0.00841058   -0.00148392   0.0111428   -0.0092517   -0.00356151   -6.1866e-05   -0.00206517   0.0194246   -2.1561e-05   4.41184e-05   0.00114441   -0.00669258   -3.50989e-08   0.0119195   -0.00379812   -0.00226359   1   0.00881708   -0.00530716   -0.0120043   -0.0358807   -0.00521551   0.0582969   -0.0293507   -0.00825479   -0.191482   0.0574935   0.0330293   -6.03877e-06   -7.98891e-06   -3.44927e-06   -0.000200509   2.09287e-06   -2.31677e-06   2.13108e-05   -0.000271822   -0.00162792   0.00693257   -0.00555522   -0.00699942   2.23357e-07   -0.00108824   0.000500221   -0.00348806   0.00101127   -0.0579827   -0.00282334   0.0590253   0.00227876   -0.000102258   0.00769045   -1.66736e-05   -9.2471e-05   -1.54751e-06   0.00327046   -0.00316581   0.0111573   -0.0135922   -8.54051e-06   4.20624e-06   -1.20581e-06   -0.00134458   0.0010115   -0.00113993   -0.00742059   -0.00686272   
-0.019477   -0.000500578   0.0107571   0.0077287   0.0130528   0.00471417   -0.00140637   0.000728095   -0.00718889   -0.0107874   -0.00356474   0.0064193   -0.0124403   -0.000478911   0.013386   0.00388061   0.00135317   0.00283878   0.00755844   0.00540934   -0.00119452   0.00634068   0.00569068   0.00742095   -0.00312115   -0.00257436   -0.000283588   -0.134228   -0.0278555   -0.00268104   -0.00949763   0.000152186   -7.28206e-05   -0.00117315   -0.0052179   -0.00348149   0.00196341   0.00341657   0.017206   0.000261963   -0.0207655   -0.0101982   -0.00702883   -0.0187015   -0.0148282   0.0173753   -0.00608779   -0.00515003   -0.0396942   -0.0427076   -0.00765965   0.00276252   -0.000304107   -0.000422542   0.000292818   1.19256e-08   -3.89249e-08   -5.03683e-08   -1.30916e-07   -3.75446e-08   -4.05256e-05   3.70768e-07   0.00275999   0.00189408   0.00308776   0.00884899   -0.0105014   3.80402e-05   0.059717   -0.0177733   -6.58946e-08   0.00120606   0.000698382   0.00140577   4.11316e-05   -0.00361506   -0.00358684   -0.00076444   0.00583134   0.000913642   0.00325743   0.00562501   0.00215268   -0.0007021   -0.000237401   -0.00119405   0.000717192   5.52471e-05   0.00169616   -8.93734e-05   -0.000493664   -1.10053e-07   0.00238828   -0.000554085   1   -0.00226359   0.000301995   0.002634   -0.0142975   -0.00247061   0.00214973   0.0133185   -0.00293802   -0.0563419   0.0154484   0.00250455   0.0532673   6.11197e-07   2.04513e-06   -6.77857e-07   -4.63869e-05   -1.83818e-08   5.71392e-07   0.000753196   -5.57958e-05   -0.00019957   -0.00164663   0.000629922   -0.00175041   -9.88917e-07   0.0188893   -0.00228811   0.00767796   -0.00266008   -0.0300954   -0.00490595   0.0215389   0.000507745   -0.000383558   0.00735797   -1.4011e-06   1.36039e-06   1.33077e-06   0.000585888   -0.000566971   0.00272439   0.0163448   -2.14884e-07   -2.11209e-07   -6.87433e-07   -0.000427593   0.000403787   -0.000778516   -0.00121036   -0.00193004   
0.0183192   0.00535025   0.00353233   -0.000302753   -0.00411332   -0.00461282   -0.00298435   -0.00200968   -0.0031447   -0.00287615   0.0008917   0.00118721   -0.00354172   0.0103387   -0.0034877   -0.00172595   0.00104441   0.00883155   0.008949   0.00622947   0.0039506   0.00463613   0.0072644   0.00546679   -0.00183171   -0.00660475   -0.0202499   -0.00223071   -0.000320023   0.00871261   0.00980218   0.00532471   -0.00532175   -0.006538   -0.00218958   -0.00415582   -0.00544937   -0.00695977   -0.000450392   0.00733779   0.0166817   0.0570936   -0.0704312   0.0193898   0.0234819   -0.000223984   -0.00992791   0.00716313   0.000468985   -0.00570597   0.00161616   -0.00488647   0.000751866   0.000388541   -0.000649674   -8.3669e-08   -1.71441e-07   -1.04862e-08   -5.03899e-08   7.10373e-07   -5.76652e-05   -1.05455e-06   0.000333236   -0.000151215   0.00129181   0.00189332   0.0024554   5.27406e-05   0.0012631   -0.0086549   -1.08171e-07   -0.00410628   0.008017   0.0100952   9.55556e-05   0.00335197   0.00369807   -0.00124905   -0.00145836   -0.000205387   0.00164159   0.000328354   0.00331938   0.000407564   -3.72863e-06   0.00118621   0.00908147   0.000356073   0.000556455   -0.0025179   0.0100412   -1.2188e-07   0.00250737   1   -0.000554085   -0.00379812   0.0116864   0.00345937   -0.0127517   0.0532925   -0.000560083   0.0165996   -0.19491   -0.000857518   -0.0153398   0.0700847   0.00452929   2.31587e-07   5.36763e-06   8.01791e-08   -0.00181606   -1.70667e-06   -7.51506e-07   1.11021e-05   -0.00214096   -0.0005501   0.00583551   -0.00389817   0.011479   -1.21663e-06   -0.00437644   0.00092323   -0.00120878   0.00085052   -0.0100697   0.00586797   -0.00752151   -0.00117512   0.00156898   0.0101713   -1.26401e-06   -2.35645e-06   2.06243e-06   -0.000202027   0.000195654   -0.0128363   0.00176973   5.26775e-07   -6.64685e-07   1.93918e-06   0.00217189   -0.00330681   0.00156124   0.00143234   -0.00076607   
-0.0296118   -0.0215078   0.00241751   -0.00430767   -0.00334097   -0.00296797   0.00143556   0.00371501   0.00406418   0.00395179   0.00357066   0.00279357   0.00633213   0.000366786   0.0114794   0.0180609   0.0181034   0.0235936   0.0185274   0.00543764   -0.00860727   -0.0258423   -0.0321739   -0.0275341   -0.0258037   -0.00950741   0.00166407   0.00503311   0.00994516   -0.00122943   -0.00959222   -0.00689527   -0.00108464   0.0108916   0.0105425   0.00785391   0.00927938   0.00540658   0.014471   -0.000794645   0.0169538   -0.00518566   0.000918435   0.0173913   0.018658   -0.00777767   -0.00293545   0.0193326   0.00664929   -0.0158648   -0.0472351   -0.00182827   0.000406292   0.000498203   0.000548077   -7.70275e-10   7.95871e-09   4.51229e-09   1.18494e-06   -6.51689e-07   3.1353e-05   8.05652e-07   -0.00168366   -0.000311327   0.00409646   -0.00144156   0.0047134   -1.09071e-05   0.00104569   0.00306966   -5.5193e-08   0.00122188   -0.00657127   -0.0124394   4.86977e-05   0.00905926   0.00914169   -0.00296568   -0.0113226   -0.00992013   -0.00188275   -0.0149263   0.021468   0.00177368   4.65763e-05   2.12897e-06   -0.000334701   0.000274259   0.000380784   0.00158509   0.000377252   -2.02111e-08   1   0.00250737   0.00238828   0.0119195   -0.000884248   -0.00946527   0.0175313   0.00191573   0.0018433   -0.0415195   0.016268   0.00700633   0.050654   -0.00746766   -0.00850004   8.25814e-07   3.05329e-05   -1.87516e-07   0.000144273   6.5764e-07   4.4237e-07   -5.3515e-05   0.000163654   -0.00050122   -1.99391e-05   0.00142336   0.00187919   6.33787e-07   -0.00609007   0.00156743   -7.69834e-05   -0.00112216   -0.0119689   0.00350567   -0.0190386   0.00106781   0.000126721   0.00635983   4.23606e-06   5.79653e-05   4.27855e-06   0.000430727   -0.000418043   -0.00183738   0.00517494   4.84392e-07   -1.30738e-06   2.32421e-07   0.000332231   -0.000204036   0.000406089   -0.00142638   0.000625878   
